SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,1,0,0.9334939327623972,1,1,1.1714899828433394,1.448859837772636,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,0,1.014823680200255,1,0,-1.469426297876638,-0.5216112117178147,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,1.3808075436706149,1,0,-0.1481464660789642,0.6626477054518859,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,0,-0.9370902583083307,1,0,1.102467902077789,-0.5747806964233158,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,-1.0184200057461885,1,1,1.1698465999679688,-0.6565782404009124,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0.079531584664891,1,0,-1.4891468923810807,-0.6950661146488961,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,0,-0.4084468999622554,1,0,-0.3535693255002443,-0.48266926704330976,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,1,1,0.079531584664891,1,1,1.477159197662204,0.6247652584392638,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,1,0,0.5675100692920374,1,1,0.6028795079652357,0.7469750703772434,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,1,1.0554885539191838,1,1,0.7803648585052219,1.302086977999988,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1,1,0.24219107954060648,1,1,0.8066589845111456,0.4915928890609875,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
0,0,1,-1.3030741217786905,1,0,-1.4875035095057105,-1.0023853037986672,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,1.299477796232757,1,1,1.4508650716562803,1.990782080625004,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,1,0,-0.4084468999622554,1,1,1.1254752623329725,-0.06542178987289324,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1,0,0.3641857006973931,1,1,0.9660671234220592,0.7251796899042279,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,1,0,-0.2864522788054688,0,0,-0.5639223335476351,-0.49609677822757825,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
1,0,0,1.1774831750759704,1,0,0.6390339312233813,1.133648472161902,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0,0,0,-1.181079500621904,1,1,-1.3050880103396139,-0.9603513557435659,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,1,0,0.5268451955731086,1,0,1.1583429198403772,1.0448668925763849,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False
0,1,0,0.8114993116056106,1,1,1.4442915401547993,1.461898145734172,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,1,-1.2624092480597617,1,0,-1.5039373382594128,-0.9900172902762814,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,-0.6524361422758286,1,0,-1.4825733608796,-0.8683264159686115,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0.7301695641677529,0,1,-0.6756723690728114,-0.06751916279539567,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
0,1,0,1.584131912265259,1,1,1.598769530439602,2.5276879263843766,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0.8521641853245395,1,1,1.0580965644427927,1.207294370863381,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,0,0,-0.9370902583083307,1,0,0.16902642886749247,-0.6928606297200791,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1.5434670385463303,1,1,0.6719015887307861,1.5962813695831712,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,1,-1.3030741217786905,1,1,-1.4447755547460843,-1.0018231213658313,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,-1.2624092480597617,1,1,-0.6526650088176281,-0.9683300218095804,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,-1.181079500621904,1,1,0.32514780202766536,-0.8717860001706775,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,-1.099749753184046,1,1,0.46154858068339505,-0.8230274853228106,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,-0.6931010159947575,1,1,0.2101110007517485,-0.4867559008820002,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,1,-0.7744307634326152,1,1,-1.4891468923810807,-0.8969112304381814,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,0.28285595325953533,0,1,-0.7446944498383615,-0.26865073934300493,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,0,-0.5711063948379709,1,1,-0.3289185823696907,-0.5583692938647653,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,1,0,-0.2864522788054688,1,0,0.4697654950602463,-0.13919742298194968,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,-0.36778202624332657,0,0,-1.0109224756483406,-0.6527726977786399,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
0,1,0,0.28285595325953533,1,1,0.49277285531542975,0.3593935277395425,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,-0.7744307634326152,1,1,0.507563301193762,-0.5473418692206801,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,0,1.584131912265259,1,1,1.483732729163685,2.4481391121381226,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,0,-0.7744307634326152,1,1,0.6620412914785647,-0.5182813619233261,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,1,0.28285595325953533,1,1,0.20846761787637788,0.22033986521775412,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
0,1,1,-0.530441521119042,1,0,-1.477643212253489,-0.83794694219422,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,-1.2624092480597617,1,1,0.48784270668931884,-0.9449994508468982,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,1,1,-1.0590848794651173,1,1,0.13122862273397676,-0.7917182482941136,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,-1.3030741217786905,1,0,-1.4809299780042293,-1.0022988141936156,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,0,-1.099749753184046,1,0,-1.4891468923810807,-0.9549025106253118,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,1,1,-0.8150956371515441,1,0,-1.5187277841377451,-0.9022735859513836,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,-0.8150956371515441,1,1,0.5305706614489455,-0.599105897844092,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,0,1.5434670385463303,1,1,1.3226812073774012,2.1423767358792816,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,0,1.584131912265259,1,1,0.5683684675824607,1.5753508851606723,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
0,1,1,-1.3030741217786905,1,0,-1.4792865951288592,-1.0022771917923525,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,1,1.1368183013570416,1,0,0.6538243771017135,1.265696476674507,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,0.2015262058216776,1,1,1.3095341443744393,0.6701074338875906,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
1,1,0,1.1368183013570416,1,0,-0.03146628192767719,0.6767455110753046,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0,0,-1.3030741217786905,1,0,-1.477643212253489,-1.0022555693910895,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,-1.2217443743408327,1,0,-0.013389070298604635,-0.9355937062975315,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,1,1,1.0961534276381126,1,1,1.273379721116294,1.5707669360929348,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
0,1,0,1.584131912265259,1,1,1.273379721116294,2.1659235308545925,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
1,0,0,-0.44911177368118427,1,1,0.30871397327396294,-0.27896462474541406,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,-1.3030741217786905,0,1,-1.3215218390933163,-1.0002014412711129,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,-1.2217443743408327,1,1,0.15916613161527066,-0.9245014144496574,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,1.584131912265259,1,0,1.3949900538936921,2.265602800676618,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,0,-1.181079500621904,1,0,-0.4702495096515313,-0.9181444284783611,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,-0.855760510870473,1,0,-1.5006505725086723,-0.9191174365351922,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,-0.9777551320272596,1,0,0.19696393774878637,-0.7200832329100856,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,-1.181079500621904,1,1,0.45661843205728464,-0.8812998567263588,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,1,1,1.584131912265259,1,0,1.2799532526177753,2.2400883671863814,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
0,1,1,-1.2624092480597617,1,0,0.8214494303894779,-0.9287394050971881,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0,0,0,-0.8964253845894018,1,0,-1.4792865951288592,-0.9192687933440328,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,-1.3030741217786905,1,0,0.1493058343630493,-0.9808493921408065,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0.5268451955731086,1,0,1.1386223253359347,0.9913946942532027,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
0,1,0,0.3641857006973931,1,1,0.6341037825972703,0.5408703415391645,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,0,1.3808075436706149,1,0,1.6825820570834842,2.3415406739119655,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1,0,-0.0424630364918956,1,1,0.32514780202766536,-0.01484699331894171,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,-0.7337658897136864,1,1,-1.4792865951288592,-0.8863594986218802,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,1,0,-0.32711715252439766,1,1,1.1008245192024189,0.07646440721433649,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,-0.2864522788054688,0,0,-0.8597312511142784,-0.5676020592040288,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,-1.181079500621904,1,1,-0.624727499936334,-0.9272042146075214,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,1.2588129225138283,1,1,1.3029606128729587,1.9685542521267305,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,0,-1.3030741217786905,1,1,0.15094921723841945,-0.9808277697395437,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1.584131912265259,1,0,-1.4825733608796,-0.3494320304612448,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,0,1.584131912265259,1,0,-1.3149483075918351,-0.21124326398997306,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0.8114993116056106,1,0,1.1336921767098236,1.3347800487095112,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
1,1,1,-0.44911177368118427,1,0,0.6686148229800453,-0.16263610595094652,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,1,1.584131912265259,1,1,1.3325415046296227,2.2507049662064715,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0.6488398167298951,1,0,1.3686959278877682,1.2267112871974764,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
0,1,1,0.7301695641677529,1,1,0.8263795790155888,0.9588097355499943,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
0,0,0,-0.6117712685568998,1,1,-0.14485970032822368,-0.5108648782901473,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,1,0,-0.4897766474001132,1,1,1.2783098697424051,-0.03610181376038443,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,1.2588129225138283,1,0,-1.4858601266303404,-0.43289449933608587,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,1,0,0.9334939327623972,1,1,0.3892397341671044,0.8381134917004183,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1,0,1.0554885539191838,1,1,0.5897324449622741,1.1094313827474402,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0,0,-1.3030741217786905,1,1,-0.726617238209289,-0.9923741320139388,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,-0.5711063948379709,0,1,-0.8334371251083547,-0.6937903929743844,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,-0.6524361422758286,1,1,1.0071516953063153,-0.3017113908739977,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,0,-0.0424630364918956,1,0,-1.4612093834997868,-0.727867297364734,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1,1,1.4214724173895437,1,1,1.1353355595851937,1.872637280124452,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
0,1,1,-0.0017981627729667332,1,1,1.271736338240924,0.48837115127281366,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
1,0,0,0.689504690448824,1,1,1.3736260765138788,1.3017842643823072,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
0,0,0,-1.1404146269029751,1,0,1.0350892041876092,-0.7979238774565695,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,0,-1.2217443743408327,1,0,-1.4792865951288592,-0.9834224578910932,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,1.4214724173895437,1,0,-1.477643212253489,-0.4111639860668591,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0.40485057441632194,1,1,0.6521809942263429,0.565606368583936,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,0,1.0961534276381126,1,1,-0.17115382633414766,0.5290861328508774,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,1,0,0.079531584664891,1,1,0.8707509166505851,0.3886270142469997,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
0,1,0,-0.7337658897136864,1,0,-1.3083747760903541,-0.8431795632998447,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,1,-0.12379278392975333,1,1,0.6094530394667167,0.1005517622212206,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,1,1,0.4861803218541797,1,0,0.45168828343117373,0.546167829848578,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,1,0,0.9741588064813261,1,0,1.4114238826473944,1.5707236912904092,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-1.2217443743408327,1,0,-0.4801098069037529,-0.9515726608308235,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0.40485057441632194,1,1,1.5034533236681278,1.0163469453106033,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0.24219107954060648,1,1,0.2676294013897069,0.1700245374789575,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,-0.855760510870473,1,1,1.0202987583092769,-0.5144325744985278,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0.8114993116056106,1,0,1.4952364092912767,1.512624299096964,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,1,0,1.3808075436706149,1,0,0.6949089489859696,1.5335331611182001,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,1,0.8521641853245395,1,1,0.6965523318613397,0.9454903363720403,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,-1.181079500621904,0,1,-0.8202900621053928,-0.9406749705943158,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,0,-0.9777551320272596,1,1,0.47798240943709747,-0.6980932508257038,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,-1.181079500621904,1,0,0.18053010899508398,-0.8836999432665421,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,-0.44911177368118427,1,1,1.1747767485940797,-0.10494753938149676,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,1.0554885539191838,1,0,-1.4677829150012676,-0.4630145042953226,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,1.3808075436706149,1,1,1.3276113560035123,2.0116476978437143,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,1,1,1.0961534276381126,1,0,0.9578502090452081,1.5023752808983437,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,0,0.40485057441632194,1,1,-0.16458029483266662,0.09118926247437978,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
0,0,0,-0.6931010159947575,1,1,0.1624528973660114,-0.4896100578487046,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,-0.32711715252439766,1,0,-1.2985144788381329,-0.738224427569669,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,-1.2217443743408327,1,1,-1.2689335870814684,-0.9584918292349554,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,1,1.014823680200255,1,1,0.05891977621768606,0.7060654871878136,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,-1.3030741217786905,1,0,0.3070705903985923,-0.978773641619567,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,1.014823680200255,1,0,-1.3100181589657245,-0.3579728789600951,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,-1.099749753184046,1,1,0.4829125580632084,-0.7957400149290154,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,1,1.5434670385463303,1,0,0.8329531105170694,1.724415719467189,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,0,1.584131912265259,1,1,1.3571922477601763,2.260694515589937,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,0,0,-0.6931010159947575,1,1,0.5108500669445023,-0.47084181355249677,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,-1.0184200057461885,1,0,0.6554677599770836,-0.7218778922149073,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,1,-1.0184200057461885,1,1,-0.7085400265802162,-0.8615153595707942,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,1,0,1.5434670385463303,1,1,1.6447842509499684,2.4558366869877197,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,1,-0.1644576576486822,0,1,-0.31741490224209895,-0.3030303573510353,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
0,1,0,-1.0184200057461885,1,0,-1.471069680752008,-0.9424480074978746,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0.7708344378866817,1,1,0.7967986872589243,1.0009950404139356,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,1,0.8114993116056106,1,0,-0.07090747093656283,0.4678298700730471,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,0,-1.181079500621904,1,1,-1.4562792348736757,-0.9747086301821395,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,1,0,1.2181480487948992,1,1,1.4541518374070206,1.9476237677042312,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,1,1.4621372911084725,1,1,1.3588356306355465,2.1294032951215343,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
0,1,0,0.6488398167298951,1,0,0.6357471654726405,0.7445317390345343,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,-0.1644576576486822,1,0,-1.4990071896333022,-0.7712418342981359,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,-1.3030741217786905,1,1,0.9381296145407649,-0.9704706395346087,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,1.584131912265259,0,1,-0.36835977137857656,0.698303045134428,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
0,0,0,-0.6524361422758286,1,0,-1.4809299780042293,-0.876607795652307,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,0,-0.44911177368118427,1,1,-0.28783401048543467,-0.4521168140588148,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,0,-0.2864522788054688,1,1,-1.469426297876638,-0.7898370993842403,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,1.014823680200255,1,1,-1.5072241040101535,-0.563126222142606,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,1.1774831750759704,1,0,0.8444567906446614,1.4049231184063984,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0.24219107954060648,1,0,0.5552214045794991,0.3814483770277129,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
0,1,0,1.584131912265259,1,0,0.7113427777396719,1.6245202256325346,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0.24219107954060648,1,1,-0.5639223335476351,-0.19515619745036636,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,0,0.689504690448824,1,1,1.2125745547275955,1.2661289246997651,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,1,1,1.584131912265259,0,0,-0.13335602020063195,0.9563015370034964,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,-1.2217443743408327,1,1,0.3629456081611806,-0.9106847000426564,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0.079531584664891,1,1,0.5453611073272773,0.20652315081075331,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,1,1,-0.44911177368118427,1,1,0.3547286937843294,-0.312479346702928,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-0.36778202624332657,1,0,-0.3305619652450608,-0.4277699902367757,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,1,1.5028021648274015,1,0,0.032625650211762294,1.104393363253182,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
0,0,0,-0.8150956371515441,1,1,0.857603853647623,-0.5197949300117299,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0.28285595325953533,1,0,-1.490790275256451,-0.6518861793268605,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,1,-1.0590848794651173,1,1,0.1624528973660114,-0.7819449229232773,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
